=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.02.25 00:13:18 =~=~=~=~=~=~=~=~=~=~=~=
0,-1,-1,-1,-1,-1
119106,0,-1,-1,-1,-1,-1
119128,0,-1,-1,-1,-1,-1
119150,0,-1,-1,-1,-1,-1
119172,0,-1,-1,-1,-1,-1
119194,0,-1,-1,-1,-1,-1
119216,0,-1,-1,-1,-1,-1
119238,0,-1,-1,-1,-1,-1
119260,0,-1,-1,-1,-1,-1
119282,0,-1,-1,-1,-1,-1
119304,0,-1,-1,-1,-1,-1
119326,0,-1,-1,-1,-1,-1
119348,0,-1,-1,-1,-1,-1
119370,0,-1,-1,-1,-1,-1
119392,0,-1,-1,-1,-1,-1
119414,0,-1,-1,-1,-1,-1
119436,0,-1,-1,-1,-1,-1
119458,0,-1,-1,-1,-1,-1
119480,0,-1,-1,-1,-1,-1
119502,0,-1,-1,-1,-1,-1
119524,0,-1,-1,-1,-1,-1
119546,0,-1,-1,-1,-1,-1
119568,0,-1,-1,-1,-1,-1
119590,0,-1,-1,-1,-1,-1
119612,0,-1,-1,-1,-1,-1
119634,0,-1,-1,-1,-1,-1
119656,0,-1,-1,-1,-1,-1
119678,0,-1,-1,-1,-1,-1
119700,0,-1,-1,-1,-1,-1
119722,0,-1,-1,-1,-1,-1
119744,0,-1,-1,-1,-1,-1
119766,0,-1,-1,-1,-1,-1
119788,0,-1,-1,-1,-1,-1
119810,0,-1,-1,-1,-1,-1
119832,0,-1,-1,-1,-1,-1
119854,0,-1,-1,-1,-1,-1
119876,0,-1,-1,-1,-1,-1
119898,0,-1,-1,-1,-1,-1
119920,0,-1,-1,-1,-1,-1
119942,0,-1,-1,-1,-1,-1
119964,0,-1,-1,-1,-1,-1
119986,0,-1,-1,-1,-1,-1
120008,0,-1,-1,-1,-1,-1
120030,0,-1,-1,-1,-1,-1
120052,0,-1,-1,-1,-1,-1
120074,0,-1,-1,-1,-1,-1
120096,0,-1,-1,-1,-1,-1
120118,0,-1,-1,-1,-1,-1
120140,0,-1,-1,-1,-1,-1
120162,0,-1,-1,-1,-1,-1
120184,0,-1,-1,-1,-1,-1
120206,0,-1,-1,-1,-1,-1
120228,0,-1,-1,-1,-1,-1
120250,0,-1,-1,-1,-1,-1
120272,0,-1,-1,-1,-1,-1
120294,0,-1,-1,-1,-1,-1
120316,0,-1,-1,-1,-1,-1
120338,0,-1,-1,-1,-1,-1
120360,0,-1,-1,-1,-1,-1
120382,0,-1,-1,-1,-1,-1
120404,0,-1,-1,-1,-1,-1
120426,0,-1,-1,-1,-1,-1
120448,0,-1,-1,-1,-1,-1
120470,0,-1,-1,-1,-1,-1
120492,0,-1,-1,-1,-1,-1
120514,0,-1,-1,-1,-1,-1
120536,0,-1,-1,-1,-1,-1
120558,0,-1,-1,-1,-1,-1
120580,0,-1,-1,-1,-1,-1
120602,0,-1,-1,-1,-1,-1
120624,0,-1,-1,-1,-1,-1
120646,0,-1,-1,-1,-1,-1
120668,0,-1,-1,-1,-1,-1
120690,0,-1,-1,-1,-1,-1
120712,0,-1,-1,-1,-1,-1
120734,0,-1,-1,-1,-1,-1
1
